猶,1438,furthermore,"pack of wild dogs, horns, whiskey bottle",1799
尊,1439,revered,"horns, whiskey bottle, glue",1181
豆,1440,beans,"ceiling, mouth, drop, drop, floor",1422
頭,1441,head,"table, head",433
短,1442,short,"dart, table",689
豊,1443,bountiful,"bend, table",762
鼓,1444,drum,"drum, branch",1795
喜,1445,rejoice,"drum, mouth",769
樹,1446,timber-trees,"tree, drum, glue",988
皿,1447,dish,,1812
血,1448,blood,"drop, dish",832
盆,1449,basin,"part, dish",1654
盟,1450,alliance,"bright, dish",587
盗,1451,steal,"next, dish",1051
温,1452,warm,"water, sun, dish",838
監,1453,oversee,"slave, reclining, floor, dish",408
濫,1454,overflow,"water, oversee",
鑑,1455,specimen,"metal, oversee",1391
猛,1456,fierce,"pack of wild dogs, child, dish",1301
盛,1457,boom,"turn into, dish",712
塩,1458,salt,"ground, reclining, mouth, dish",1148
銀,1459,silver,"metal, silver",395
恨,1460,regret,"state of mind, silver",1877
根,1461,root,"tree, silver",620
即,1462,instant,"silver, stamp",1167
爵,1463,baron,"vulture, eye, silver, glue",
節,1464,node,"bamboo, instant",934
退,1465,retreat,"silver, road",424
限,1466,limit,"pinnacle, silver",405
眼,1467,eyeball,"eye, silver",1527
良,1468,good,"drop of, silver",501
朗,1469,melodious,"halo, moon",1374
浪,1470,wandering,"water, halo",1508
娘,1471,daughter,"woman, halo",1145
食,1472,eat,"umbrella, silverware",328
飯,1473,meal,"food, anti-",1046
飲,1474,drink,"food, yawn",969
飢,1475,hungry,"food, wind",1659
餓,1476,starve,"food, ego",1754
飾,1477,decorate,"food, reclining, towel",1193
館,1478,Bldg.,"food, bureaucrat",613
養,1479,foster,"sheep, food",888
飽,1480,sated,"eat, wrap",1780
既,1481,previously,"silver, waitress",1081
概,1482,outline,"root, waitress",1335
慨,1483,rue,"regret, waitress",1875
平,1484,even,,128
呼,1485,call,"mouth, water-lily",498
坪,1486,two-mat area,"ground, water-lily",1823
評,1487,evaluate,"words, water-lily",454
刈,1488,reap,"sheaf, saber",1738
希,1489,hope,"sheaf, linen",896
凶,1490,villain,"sheaf, shovel",1673
胸,1491,bosom,"part of the body, bound up, villain",1144
離,1492,detach,"top hat, villain, belt, elbow, turkey",555
殺,1493,kill,"sheaf, tree, missile",581
純,1494,genuine,"thread, earthworm",1044
鈍,1495,dull,"metal, earthworm",1574
辛,1496,spicy,"stand up, needle",1607
辞,1497,resign,"tongue, spicy",633
梓,1498,catalpa,"tree, spicy",2301
宰,1499,superintend,"house, spicy",1597
壁,1500,wall,"ketchup, ground",1037
避,1501,evade,"ketchup, road",756
新,1502,new,"red pepper, axe",51
薪,1503,fuel,"flower, new",2182
親,1504,parent,"red pepper, see",406
幸,1505,happiness,"ceiling, spicy",786
執,1506,tenacious,"happiness, fat man",800
報,1507,report,"happiness, stamp, crotch",167
叫,1508,shout,"mouth, cornucopia",1426
糾,1509,twist,"thread, cornucopia",1820
収,1510,income,"cornucopia, crotch",337
卑,1511,lowly,"drop of, brains, cornucopia",2003
碑,1512,tombstone,"rock, lowly",1792
陸,1513,land,"pinnacle, rice-seedling, ground",736
睦,1514,intimate,"eye, rice-seedling, ground",1993
勢,1515,forces,"rice-seedling, ground, fat man, muscle",260
熱,1516,heat,"rice-seedling, ground, fat man, oven-fire",700
菱,1517,diamond,"flower, rice-seedling, walking legs",1229
陵,1518,mausoleum,"pinnacle, rice-seedling, walking legs",1746
亥,1519,sign of the hog,"top hat, something added",
核,1520,nucleus,"tree, acorn",475
刻,1521,engrave,"acorn, saber",866
該,1522,above-stated,"words, acorn",1648
劾,1523,censure,"acorn, muscle",2085
述,1524,mention,"resin, road",379
術,1525,art,"boulevard, resin",350
寒,1526,cold,"house, celery, animal legs, ice",1456
醸,1527,brew,"whiskey bottle, grass skirt",1838
譲,1528,defer,"words, grass skirt",984
壌,1529,lot,"ground, grass skirt",1407
嬢,1530,lass,"woman, grass skirt",2059
毒,1531,poison,"grow up, breasts",1419
素,1532,elementary,"grow up, thread",660
麦,1533,barley,"grow up, walking legs",1615
青,1534,blue,"grow up, moon",589
精,1535,refined,"rice, blue",752
請,1536,solicit,"words, blue",524
情,1537,feelings,"state of mind, blue",235
晴,1538,clear up,"sun, blue",1022
清,1539,pure,"water, blue",705
静,1540,quiet,"blue, contend",764
責,1541,blame,"grow up, oyster",598
績,1542,exploits,"thread, blame",820
積,1543,volume,"wheat, blame",541
債,1544,bond,"person, blame",728
漬,1545,pickling,"water, blame",1818
表,1546,surface,"grow up, scarf",77
俵,1547,bag,"person, surface",1481
潔,1548,undefiled,"water, grow up, dagger, thread",1595
契,1549,pledge,"grow up, dagger, St Bernard dog",898
喫,1550,consume,"mouth, pledge",1347
害,1551,harm,"house, grow up, mouth",358
轄,1552,control,"car, harm",1771
割,1553,proportion,"harm, saber",318
憲,1554,constitution,"house, grow up, eye, heart",551
生,1555,life,"drop, grow up",29
星,1556,star,"sun, cell",844
姓,1557,surname,"woman, cell",1628
性,1558,sex,"state of mind, cell",104
牲,1559,animal sacrifice,"cow, cell",1274
産,1560,products,"vase, cliff, cell",161
隆,1561,hump,"pinnacle, walking legs, cell",1109
峰,1562,summit,"mountain, walking legs, bushes",1836
縫,1563,sew,"thread, walking legs, bushes, road",1723
拝,1564,worship,"fingers, ceiling, bushes",1443
寿,1565,longevity,"bushes, glue",1245
鋳,1566,casting,"metal, longevity",2005
籍,1567,enroll,"bamboo, Christmas tree, once upon a time",907
春,1568,springtime,"bonsai, sun",579
椿,1569,camellia,"tree, springtime",1829
泰,1570,peaceful,"bonsai, grains of rice",1281
奏,1571,play music,"bonsai, heavens",1067
実,1572,reality,"house, bonsai",68
奉,1573,observance,"bonsai, cornstalk",1624
俸,1574,stipend,"person, observance",1834
棒,1575,rod,"tree, observance",1455
謹,1576,discreet,"words, cabbage",2068
勤,1577,diligence,"cabbage, muscle",830
漢,1578,Sino-,"water, scarecrow",1487
嘆,1579,sigh,"mouth, scarecrow",1584
難,1580,difficult,"scarecrow, turkey",330
華,1581,splendor,"flower, silage, needle",1085
垂,1582,droop,"drop of, silage, walking stick, floor",1720
睡,1583,drowsy,"eye, droop",1739
錘,1584,spindle,"metal, droop",
乗,1585,ride,"wheat, silage",377
剰,1586,surplus,"ride, saber",1448
今,1587,now,"meeting, something added",49
含,1588,include,"clock, mouth",466
吟,1589,versify,"mouth, clock",1956
念,1590,wish,"clock, heart",390
琴,1591,harp,"jewel, jewel, clock",1591
陰,1592,shade,"pinnacle, clock, rising cloud",1393
予,1593,beforehand,"elbow, nail, something added",180
序,1594,preface,"cave, beforehand",1160
預,1595,deposit,"beforehand, head",981
野,1596,plains,"computer, beforehand",120
兼,1597,concurrently,"horns, broom, walking stick, walking stick, something added",1164
嫌,1598,dislike,"woman, concurrently",1207
鎌,1599,sickle,"metal, concurrently",1587
謙,1600,self-effacing,"words, concurrently",1582
廉,1601,bargain,"cave, concurrently",2066
西,1602,west,"one, human legs, pent in",259
価,1603,value,"person, Old West",250
要,1604,need,"Old West, woman",106
腰,1605,loins,"part of the body, need",1306
票,1606,ballot,"Old West, altar",489
漂,1607,drift,"water, ballot",1492
標,1608,signpost,"tree, ballot",686
栗,1609,chestnut,"Old West, tree",1550
遷,1610,transition,"Old West, St Bernard dog, snake, road",1937
覆,1611,capsize,"Old West, restore",1378
煙,1612,smoke,"hearth, Old West, ground",1290
南,1613,south,"needle, helmet, something added",341
楠,1614,camphor tree,"tree, south",1927
献,1615,offering,"south, dog",637
門,1616,gates,"gate, gate",452
問,1617,question,"gates, mouth",64
閲,1618,review,"gates, devil",1855
閥,1619,clique,"gates, fell",1072
間,1620,interval,"gates, sun",33
簡,1621,simplicity,"bamboo, interval",983
開,1622,open,"gates, two hands",59
閉,1623,closed,"gates, genie",951
閣,1624,tower,"gates, each",444
閑,1625,leisure,"gates, tree",1994
聞,1626,hear,"gates, ear",319
潤,1627,wet,"water, gates, king",1644
欄,1628,column,"tree, gates, east",1523
闘,1629,fight,"gates, table, glue",751
倉,1630,godown,"meeting, gate, mouth",1114
創,1631,genesis,"godown, saber",741
非,1632,un-,,472
俳,1633,haiku,"person, jail cell",1137
排,1634,repudiate,"fingers, jail cell",1047
悲,1635,sad,"jail cell, heart",1014
罪,1636,guilt,"eye, jail cell",732
輩,1637,comrade,"jail cell, car",1365
扉,1638,front door,"door, jail cell",1866
侯,1639,marquis,"person, key, dart",2363
候,1640,climate,"marquis, walking stick",510
決,1641,decide,"water, guillotine",71
快,1642,cheerful,"state of mind, guillotine",1074
偉,1643,admirable,"person, locket",1639
違,1644,difference,"locket, road",344
緯,1645,horizontal,"thread, locket",1430
衛,1646,defense,"boulevard, locket",400
韓,1647,Korea,"mist, locket",445
干,1648,dry,,1349
肝,1649,liver,"part of the body, clothesline",1118
刊,1650,publish,"clothesline, saber",855
汗,1651,sweat,"water, clothesline",1502
軒,1652,flats,"car, clothesline",1416
岸,1653,beach,"mountain, cliff, clothesline",556
幹,1654,tree-trunk,"mist, umbrella, clothesline",364
芋,1655,potato,"flower, potato",2418
宇,1656,eaves,"house, potato",883
余,1657,too much,"umbrella, potato, small",680
除,1658,exclude,"pinnacle, scales",594
徐,1659,gradually,"line, scales",1470
叙,1660,confer,"scales, crotch",1954
途,1661,route,"scales, road",717
斜,1662,diagonal,"scales, measuring cup",1504
塗,1663,paint,"water, scales, ground",1414
束,1664,bundle,"tree, mouth",918
頼,1665,trust,"bundle, head",708
瀬,1666,rapids,"water, bundle, head",1152
勅,1667,imperial order,"bundle, muscle",2157
疎,1668,alienate,"zoo, bundle",1572
速,1669,quick,"bundle, road",576
整,1670,organize,"bundle, taskmaster, correct",478
剣,1671,saber,"awl, saber",1305
険,1672,precipitous,"pinnacle, awl",707
検,1673,examination,"tree, awl",290
倹,1674,frugal,"person, awl",2479
重,1675,heavy,"thousand, computer",193
動,1676,move,"heavy, muscle",73
勲,1677,meritorious deed,"move, oven-fire",1513
働,1678,work,"person, move",417
種,1679,species,"wheat, heavy",461
衝,1680,collide,"boulevard, heavy",972
薫,1681,fragrant,"flower, heavy, oven-fire",1849
病,1682,ill,"sickness, third class",384
痴,1683,stupid,"sickness, know",1663
痘,1684,pox,"sickness, beans",
症,1685,symptoms,"sickness, correct",1111
疾,1686,rapidly,"sickness, dart",1577
痢,1687,diarrhea,"sickness, profit",2037
疲,1688,tired,"sickness, pelt",1263
疫,1689,epidemic,"sickness, missile",1661
痛,1690,pain,"sickness, chop-seal, utilize",903
癖,1691,mannerism,"sickness, ketchup",1973
匿,1692,hide,"box, young",2024
匠,1693,artisan,"box, axe",1718
医,1694,doctor,"box, dart",437
匹,1695,equal,"box, human legs",1384
区,1696,ward,"box, sheaf",137
枢,1697,hinge,"tree, ward",1791
殴,1698,assault,"ward, missile",1622
欧,1699,Europe,"ward, yawn",421
抑,1700,repress,"fingers, box, stamp",834
仰,1701,face-up,"person, box, stamp",1573
迎,1702,welcome,"box, stamp, road",625
登,1703,ascend,"teepee, table",566
澄,1704,lucidity,"water, ascend",1722
発,1705,discharge,"teepee, two, human legs",32
廃,1706,abolish,"cave, discharge",698
僚,1707,colleague,"person, pup tent",709
寮,1708,dormitory,"house, pup tent",1705
療,1709,heal,"sickness, pup tent",600
彫,1710,carve,"circumference, shape",1533
形,1711,shape,"two hands, shape",418
影,1712,shadow,"scenery, shape",464
杉,1713,cedar,"tree, shape",1095
彩,1714,coloring,"claw, tree, shape",1251
彰,1715,patent,"badge, shape",1310
彦,1716,lad,"vase, cliff, shape",1117
顔,1717,face,"lad, head",676
須,1718,ought,"shape, head",1339
膨,1719,swell,"part of the body, drum, shape",1293
参,1720,visit,"elbow, St Bernard dog, shape",201
惨,1721,wretched,"state of mind, visit",1463
修,1722,discipline,"person, walking stick, taskmaster, shape",603
珍,1723,rare,"jewel, umbrella, shape",1330
診,1724,check-up,"words, umbrella, shape",1019
文,1725,sentence,"top hat, something added",190
対,1726,vis-a-vis,"plaid, glue",34
紋,1727,family crest,"thread, plaid",1519
蚊,1728,mosquito,"insect, plaid",2121
斉,1729,adjusted,"plaid, fenceposts, two",1209
剤,1730,dose,"adjusted, sword",1151
済,1731,finish,"water, adjusted",168
斎,1732,purification,"plaid, fenceposts, altar",1155
粛,1733,solemn,"rake, fenceposts, rice",1549
塁,1734,bases,"rice field, sparkler, ground",651
楽,1735,music,"dove, sparkler, tree",373
薬,1736,medicine,"flower, music",702
率,1737,ratio,"mysterious, sparkler, ten",383
渋,1738,astringent,"water, footprint, sparkler",1011
摂,1739,vicarious,"fingers, ear, sparkler",1779
央,1740,center,"St Bernard dog, something added",582
英,1741,England,"flower, center",430
映,1742,reflect,"sun, center",404
赤,1743,red,"ground, something added",584
赦,1744,pardon,"red, taskmaster",1868
変,1745,unusual,"apple, walking legs",238
跡,1746,tracks,"wooden leg, apple",953
蛮,1747,barbarian,"apple, insect",2339
恋,1748,romance,"apple, heart",1296
湾,1749,gulf,"water, apple, bow",545
黄,1750,yellow,"salad, sprout, animal legs",1240
横,1751,sideways,"tree, yellow",480
把,1752,grasp,"fingers, mosaic",1569
色,1753,color,"bound up, mosaic",621
絶,1754,discontinue,"thread, color",784
艶,1755,glossy,"bountiful, color",2207
肥,1756,fertilizer,"flesh, mosaic",1469
甘,1757,sweet,,1248
紺,1758,navy blue,"thread, wicker basket",1825
某,1759,so-and-so,"wicker basket, tree",2106
謀,1760,conspire,"words, so-and-so",1370
媒,1761,mediator,"woman, so-and-so",1900
欺,1762,deceit,"bushel basket, yawn",1541
棋,1763,chess piece,"tree, bushel basket",1311
旗,1764,national flag,"banner, bushel basket",1190
期,1765,period,"bushel basket, month",117
碁,1766,Go,"bushel basket, stone",1609
基,1767,fundamentals,"bushel basket, soil",241
甚,1768,tremendously,"bushel basket, equal",1961
勘,1769,intuition,"tremendously, muscle",1494
堪,1770,withstand,"soil, tremendously",1953
貴,1771,precious,"purse, shells",970
遺,1772,bequeath,"precious, road",647
遣,1773,dispatch,"purse, maestro, road",664
舞,1774,dance,"reclining, oaken tub, sunglasses",655
無,1775,nothingness,"reclining, oaken tub, cooking-fire",274
組,1776,association,"thread, cabinet",204
粗,1777,coarse,"rice, cabinet",1689
租,1778,tariff,"wheat, cabinet",2089
祖,1779,ancestor,"altar, cabinet",1226
阻,1780,thwart,"pinnacle, cabinet",1280
査,1781,investigate,"tree, cabinet",184
助,1782,help,"cabinet, power",397
宜,1783,best regards,"house, cabinet",1766
畳,1784,tatami mat,"rice field, crown, cabinet",1665
並,1785,row,,599
普,1786,universal,"row, sun",757
譜,1787,musical score,"words, universal",1919
湿,1788,damp,"water, row, sun",1517
顕,1789,appear,"sun, row, head",1536
繊,1790,slender,"thread, Thanksgiving, row",1451
霊,1791,spirits,"rain, two, row",1458
業,1792,profession,"in a row upside down, not yet",43
撲,1793,slap,"fingers, upside down in a row, husband",1283
僕,1794,me,"person, upside down in a row, husband",1236
共,1795,together,"salad, animal legs",174
供,1796,submit,"person, strung together",313
異,1797,uncommon,"brains, together",631
翼,1798,wing,"feathers, uncommon",1201
洪,1799,deluge,"water, strung together",1778
港,1800,harbor,"deluge, snake",495
暴,1801,outburst,"sun, strung together, grains of rice",692
爆,1802,bomb,"fire, outburst",735
恭,1803,respect,"strung together, valentine",1737
選,1804,elect,"snake, snake, strung together, road",57
殿,1805,Mr.,"flag, strung together, missile",1199
井,1806,well,,339
囲,1807,surround,"pent in, well",771
耕,1808,till,"Christmas tree, well",1568
亜,1809,Asia,,1509
悪,1810,bad,"Asia, heart",530
円,1811,circle,"glass canopy, walking stick, one",69
角,1812,angle,"bound up, glass canopy, walking stick, two",805
触,1813,contact,"angle, insect",904
解,1814,unravel,"angle, dagger, cow",176
再,1815,again,"jewel, belt",275
講,1816,lecture,"words, funnel",653
購,1817,subscription,"shells, funnel",945
構,1818,posture,"tree, funnel",316
溝,1819,gutter,"water, funnel",1736
論,1820,argument,"words, meeting, scrapbook",227
倫,1821,ethics,"person, meeting, scrapbook",1322
輪,1822,wheel,"car, meeting, scrapbook",693
偏,1823,partial,"person, door, scrapbook",1340
遍,1824,everywhere,"door, scrapbook, road",1845
編,1825,compilation,"thread, door, scrapbook",591
冊,1826,tome,,1313
典,1827,code,"bend, tool",1055
氏,1828,family name,"drop, fishhook, one, fishhook",84
紙,1829,paper,"thread, family name",559
婚,1830,marriage,"woman, family name, day",767
低,1831,lower,"person, calling card",435
抵,1832,resist,"fingers, calling card",1182
底,1833,bottom,"cave, calling card",867
民,1834,people,"mouth, family name",28
眠,1835,sleep,"eye, people",1315
捕,1836,catch,"finger, dog tag",604
浦,1837,bay,"water, dog tag",977
蒲,1838,bulrush,"flower, bay",1887
舗,1839,shop,"cottage, dog tag",1412
補,1840,supplement,"cloak, dog tag",332
邸,1841,residence,"calling card, city walls",905
郭,1842,enclosure,"receive, city walls",1670
郡,1843,county,"old boy, city walls",965
郊,1844,outskirts,"mingle, city walls",1304
部,1845,section,"muzzle, city walls",36
都,1846,metropolis,"puppet, city walls",123
郵,1847,mail,"droop, city walls",917
邦,1848,home country,"bushes, city walls",654
郷,1849,home town,"cocoon, silver, city walls",1077
響,1850,echo,"home town, sound",502
郎,1851,son,"halo, city walls",569
廊,1852,corridor,"son, cave",1598
盾,1853,shield,"drag, ten, eye",1476
循,1854,sequential,"line, shield",1699
派,1855,faction,"water, drag, person, rag",164
脈,1856,vein,"part of the body, drag, person, rag",1477
衆,1857,masses,"blood, drop, drop, person, rag",450
逓,1858,parcel post,"drag, cornstalk, belt, road",1957
段,1859,grade,"staple gun, missile",479
鍛,1860,forge,"metal, grade",1793
后,1861,empress,"drag, one, mouth",1583
幻,1862,phantasm,"cocoon, clothes hanger",1564
司,1863,director,"clothes hanger, one, mouth",759
伺,1864,pay respects,"person, director",2209
詞,1865,part of speech,"words, director",1636
飼,1866,domesticate,"eat, director",1392
嗣,1867,heir,"mouth, scrapbook, director",2310
舟,1868,boat,"drop, glass canopy, mama, something taken away",1786
舶,1869,liner,"boat, dove",1753
航,1870,navigate,"boat, whirlwind",665
般,1871,carrier,"boat, missile",649
盤,1872,tray,"carrier, dish",881
搬,1873,conveyor,"fingers, carrier",1664
船,1874,ship,"boat, gully",713
艦,1875,warship,"boat, oversee",1363
艇,1876,rowboat,"boat, courts",1433
瓜,1877,melon,"claw, elbow",2459
弧,1878,arc,"bow, melon",2371
孤,1879,orphan,"child, melon",1239
繭,1880,cocoon,"flower, hood, thread, insect",2495
益,1881,benefit,"horns, animal legs, dish",674
暇,1882,spare time,"day, mouth, staples, box, crotch",1386
敷,1883,spread,"something added, brains, compass, taskmaster",1212
来,1884,come,"not yet, horns",102
気,1885,spirit,"reclining, floor, fishhook, sheaf",113
汽,1886,vapor,"water, reclining, floor, fishhook",2020
飛,1887,fly,"measuring box, hook, hook, something added",580
沈,1888,sink,"water, something added",1271
妻,1889,wife,"ten, rake, woman",691
衰,1890,decline,"walking stick, pathetic",1432
衷,1891,inmost,"needle, mouth, scarf",2229
面,1892,mask,"ceiling, drop, pent in, eye",186
革,1893,leather,"flower, something added",249
靴,1894,shoes,"leather, change",1561
覇,1895,hegemony,"Old West, leather, moon",1173
声,1896,voice,"samurai, flag, something added",388
呉,1897,give,"mouth, something added, tool",1729
娯,1898,recreation,"woman, give",1827
誤,1899,mistake,"words, give",1150
蒸,1900,steam,"flower, something added, floor, oven-fire",1552
承,1901,acquiesce,,775
函,1902,bin,"snare, sparkler, shovel",1781
極,1903,poles,"tree, snare, mouth, crotch, floor",460
牙,1904,tusk,,2067
芽,1905,bud,"flower, tusk",1691
邪,1906,wicked,"tusk, city walls",1612
雅,1907,gracious,"tusk, turkey",1192
釈,1908,explanation,"animal tracks, shaku-hachi",1097
番,1909,turn,"animal tracks, rice field",348
審,1910,hearing,"house, dice",412
翻,1911,flip,"dice, feathers",1465
藩,1912,clan,"flower, water, dice",1896
毛,1913,fur,,1179
耗,1914,decrease,"Christmas tree, fur",
尾,1915,tail,"flag, fur",875
宅,1916,home,"house, lock of hair",357
託,1917,consign,"words, lock of hair",1021
為,1918,do,"something added, tail feathers",831
偽,1919,falsehood,"person, do",1171
長,1920,long,"something added, hairpin",12
張,1921,lengthen,"bow, long",403
帳,1922,notebook,"towel, long",1459
脹,1923,dilate,"flesh, long",
髪,1924,hair of the head,"hair, shape, friend",1474
展,1925,unfold,"flag, salad, hairpin",352
喪,1926,miss,"soil, mouth, mouth, hairpin",885
巣,1927,nest,"owl, fruit",1588
単,1928,simple,"owl, brain, needle",586
戦,1929,war,"simple, fiesta",78
禅,1930,Zen,"altar, simple",1902
弾,1931,bullet,"bow, simple",853
桜,1932,cherry tree,"tree, owl, woman",1237
獣,1933,animal,"owl, rice field, one, mouth, chihuahua",1714
脳,1934,brain,"part of the body, owl, villain",459
悩,1935,trouble,"state of mind, owl, villain",1084
厳,1936,stern,"owl, cliff, daring",638
鎖,1937,chain,"metal, small, shells",1250
挙,1938,raise,"owl, tool, hand",257
誉,1939,reputation,"owl, tool, speech",1064
猟,1940,game-hunting,"pack of wild dogs, owl, wind, cornstalk",1851
鳥,1941,bird,"dove, one, tail feathers",1043
鳴,1942,chirp,"mouth, bird",1279
鶴,1943,crane,"turkey-house, bird",1369
烏,1944,crow,,2042
蔦,1945,vine,"flower, bird",2215
鳩,1946,pigeon,"baseball, bird",1637
鶏,1947,chicken,"vulture, husband, bird",1901
島,1948,island,"bird, mountain",245
暖,1949,warmth,"sun, migrating ducks",1371
媛,1950,beautiful woman,"woman, migrating ducks",1735
援,1951,abet,"fingers, migrating ducks",312
緩,1952,slacken,"thread, migrating ducks",933
属,1953,belong,"flag, gnats, belt",912
嘱,1954,entrust,"mouth, belong",1903
偶,1955,accidentally,"person, Talking Cricket",1602
遇,1956,interview,"Talking Cricket, road",1343
愚,1957,foolish,"Talking Cricket, heart",1551
隅,1958,corner,"pinnacle, Talking Cricket",1601
逆,1959,inverted,"mountain goat, road",683
塑,1960,model,"mountain goat, moon, soil",
岡,1961,Mount,"glass canopy, mountain goat",463
鋼,1962,steel,"metal, Mount",1246
綱,1963,hawser,"thread, Mount",1053
剛,1964,sturdy,"Mount, sword",1576
缶,1965,tin can,"horse, mountain",1543
陶,1966,pottery,"pinnacle, bound up, tin can",1680
揺,1967,swing,"fingers, condor",1079
謡,1968,Noh chanting,"words, condor",1580
就,1969,concerning,"capital, something added",624
懇,1970,sociable,"skunk, silver, heart",1135
墾,1971,groundbreaking,"skunk, silver, soil",
免,1972,excuse,"bound up, sun, human legs",1080
逸,1973,elude,"rabbit, road",1524
晩,1974,nightfall,"sun, rabbit",1424
勉,1975,exertion,"rabbit, muscle",1066
象,1976,elephant,"bound up, sun, sow",394
像,1977,statue,"person, elephant",856
馬,1978,horse,"mane, tail feathers",639
駒,1979,pony,"team of horses, phrase",1452
験,1980,verification,"team of horses, awl",410
騎,1981,equestrian,"team of horses, strange",1696
駐,1982,parking,"team of horses, candlestick",955
駆,1983,drive,"team of horses, ward",1033
駅,1984,station,"team of horses, shaku-hachi",724
騒,1985,boisterous,"team of horses, crotch, insect",1069
駄,1986,burdensome,"team of horses, plump",1500
驚,1987,wonder,"awe, team of horses",1141
篤,1988,fervent,"bamboo, team of horses",1942
騰,1989,inflation,"meat, quarter, team of horses",1420
虎,1990,tiger,"magic wand, zoo, something taken away, diced, human legs",1653
虜,1991,captive,"tiger, male",1678
膚,1992,skin,"tiger, stomach",1679
虚,1993,void,"tiger, row",1454
戯,1994,frolic,"void, fiesta",1880
虞,1995,uneasiness,"tiger, give",
慮,1996,prudence,"tiger, think",916
劇,1997,drama,"tiger, sow, sabre",662
虐,1998,tyrannize,"tiger, one, box",1464
鹿,1999,deer,"cave, key, something added, compare",957
薦,2000,recommend,"flower, deer, slingshot, tail feathers",1082
慶,2001,jubilation,"deer, crown, heart, walking legs",1300
麗,2002,lovely,,1758
熊,2003,bear,"ability, oven-fire",1105
能,2004,ability,"elbow, meat, spoon, spoon",273
態,2005,attitude,"ability, heart",353
寅,2006,sign of the tiger,"house, ceiling, sprout, animal legs",1975
演,2007,performance,"water, sign of the tiger",267
辰,2008,sign of the dragon,"cliff, two, hairpin",1600
辱,2009,embarrass,"sign of the dragon, glue",1769
震,2010,quake,"weather, sign of the dragon",893
振,2011,shake,"fingers, sign of the dragon",614
娠,2012,with child,"woman, sign of the dragon",1623
唇,2013,lips,"sign of the dragon, mouth",1992
農,2014,agriculture,"bend, sign of the dragon",385
濃,2015,concentrated,"water, agriculture",1200
送,2016,send off,"golden calf, road",311
関,2017,connection,"gates, golden calf",70
咲,2018,blossom,"mouth, golden calf",1534
鬼,2019,ghost,"drop of, brains, human legs, elbow",1557
醜,2020,ugly,"whiskey bottle, ghost",2074
魂,2021,soul,"rising cloud, ghost",1748
魔,2022,witch,"hemp, ghost",1514
魅,2023,fascination,"ghost, not yet",1206
塊,2024,clod,"soil, ghost",1800
襲,2025,attack,"old dragon, clothes",1130
嚇,2026,menacing,"mouth, red, red",2141
朕,2027,majestic plural,"flesh, golden calf",
雰,2028,atmosphere,"weather, part",1341
箇,2029,item,"bamboo, harden",
錬,2030,tempering,"gold, east",2221
遵,2031,abide by,"revered, road",
罷,2032,quit,"eye, ability",2104
屯,2033,barracks,"drop of, shovel, fishhook",1980
且,2034,moreover,,
藻,2035,seaweed,"flower, water, goods, wood",2124
隷,2036,slave,"soil, altar, sieve",2009
癒,2037,healing,"sickness, meeting, butcher, heart",1667
丹,2038,rust-colored,,1402
潟,2039,lagoon,"water, something added, tail feathers",1204
丑,2040,sign of the cow,,2305
卯,2041,sign of the hare,"receipt, stamp",2400
巳,2042,sign of the snake,,2142
